0,1.1919,0.29217,0,0,0,0,0,0,0,0,0,0,0,0,0.25401,0,0,0,0,0,0,0,0,3.4683,116.07,26.604,0,0,0,0.28788,0,0,0,0,0,0,0,0,1.5843,0,0,0,0,0,0,0,0
0,1.5163,0.29233,0,0,0,0,0,0,0,0,0,0,0,0,0.14759,0,0,0,0,0,0,0,0,3.6731,148.43,25.493,0,0,0,0.85558,0,0,0,0,0,0,0,0,1.1857,0,0,0,0,0,0,0,0
0,1.6904,0.27892,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,0,0,0,0,0,0,0,3.9171,197.05,22.643,0,0,0,2.3065,0,0,0,0,0,0,0,0,1.1973,0,0,0,0,0,0,0,0
0,1.8645,0.28547,0,0,0,0,0,0,0,0,0,0,0,0,0.20397,0,0,0,0,0,0,0,0,3.7329,181.88,27.222,0,0,0,0.95784,0,0,0,0,0,0,0,0,1.3622,0,0,0,0,0,0,0,0
0,1.9158,0.28656,0,0,0,0,0,0,0,0,0,0,0,0,0.24894,0,0,0,0,0,0,0,0,4.4823,190.08,23.203,0,0,0,3.6706,0,0,0,0,0,0,0,0,1.4357,0,0,0,0,0,0,0,0
0,1.9506,0.29654,0,0,0,0,0,0,0,0,0,0,0,0,0.16501,0,0,0,0,0,0,0,0,4.0451,146.41,26.42,0,0,0,3.2045,0,0,0,0,0,0,0,0,1.3244,0,0,0,0,0,0,0,0
0,2.0822,0.35423,0,0,0,0,0,0,0,0,0,0,0,0,0.18813,0,0,0,0,0,0,0,0,4.8207,121.83,28.041,0,0,0,2.5356,0,0,0,0,0,0,0,0,1.3022,0,0,0,0,0,0,0,0
0,2.303,0.35126,0,0,0,0,0,0,0,0,0,0,0,0,0.23722,0,0,0,0,0,0,0,0,5.3361,124.61,28.453,0,0,0,2.0652,0,0,0,0,0,0,0,0,1.3665,0,0,0,0,0,0,0,0
0,2.6439,0.31774,0,0,0,0,0,0,0,0,0,0,0,0,0.22107,0,0,0,0,0,0,0,0,4.9632,133.28,29.337,0,0,0,1.4678,0,0,0,0,0,0,0,0,1.4106,0,0,0,0,0,0,0,0
0,2.7595,0.28391,0,0,0,0.21016,0,0,0,0,0,0,0,0,0.26161,0,0,0,0,0,0,0,0,5.1077,126.38,31.629,0,0,0,1.0776,0,0,0,0,0,0,0,0,1.4989,0,0,0,0,0,0,0,0
0,2.443,0.27019,0,0,0,0.43324,0,0,0,0,0,0,0,0,0.26541,0,0,0,0,0,0,0,0,4.9364,83.536,32.411,0,0,0,0.74316,0,0,0,0,0,0,0,0,1.3739,0,0,0,0,0,0,0,0
0,1.7773,0.25304,0,0,0,0.91466,0,0,0,0,0,0,0,0,0.27301,0,0,0,0,0,0,0,0,5.0625,65.57,32.255,0,0,0,0.51727,0,0,0,0,0,0,0,0,1.5349,0,0,0,0,0,0,0,0
0,1.146,0.27721,0,0,0,1.3334,0,0,0,0,0,0,0,0,0.25401,0,0,0,0,0,0,0,0,5.8629,66.438,30.451,0,0,0,0.52287,0,0,0,0,0,0,0,0,1.5995,0,0,0,0,0,0,0,0
0,0.91561,0.30091,0,0,0,1.5277,0,0,0,0,0,0,0,0,0.24831,0,0,0,0,0,0,0,0,6.6571,62.379,30.355,0,0,0,0.57296,0,0,0,0,0,0,0,0,1.6073,0,0,0,0,0,0,0,0
0,0.86319,0.35438,0,0,0,1.6197,0,0,0,0,0,0,0,0,0.2179,0,0,0,0,0,0,0,0,7.1972,231.19,19.963,0,0,0,0.93368,0,0,0,0,0,0,0,0,1.4078,0,0,0.00073001,0,0,0,0,0
0,0.92748,0.39352,0,0,0,1.6038,0,0,0,0,0,0,0,0,0.26383,0,0,0,0,0,0,0,0,8.146,121.77,27.802,0,0,0,1.0142,0,0,0,0,0,0,0,0,1.4441,0,0,0.00073001,0,0,0,0,0
0,2.0577,0.50562,0,0,0,0.74459,0,0,0,0,0,0,0,0,0.29106,0,0,0,0,0,0,0,0,7.8772,78.736,31.575,0,0,0,0.61043,0,0,0,0,0,0,0,0,1.6828,0,0,0.00073001,0,0,0,0,0
0,1.03,1.0831,0,0,0,0.62134,0,0,0,0,0,0,0,0,0.21569,0,0,0,0,0,0,0,0,7.3651,66.216,32.968,0,0,0,1.5872,0,0,0,0,0,0,0,0,1.4607,0,0,0,0,0,0,0,0
0,0.37114,1.1732,0,0,0,0.94937,0,0,0,0,0,0,0,0,0.27618,0,0,0,0,0,0,0,0,8.4608,71.572,31.98,0,0,0,1.6733,0,0,0,0,0,0,0,0,1.7418,0,0,0.00073001,0,0,0,0,0
0,0.27396,1.24,0,0,0,1.1229,0,0,0,0,0,0,0,0,0.21917,0,0,0,0,0,0,0,0,9.5645,74.217,31.46,0,0,0,1.7332,0,0,0,0,0,0,0,0,1.6768,0.0043375,0,0,0,0,0,0,0
0,0.54638,1.2727,0,0,0,1.0605,0,0,0,0,0,0,0,0,0.22075,0,0,0,0,0,0,0,0,8.7665,87.41,32.184,0,0,0,1.7504,0,0.047663,0,0,0,0.22088,0,0,1.8385,0.0043375,0,0,0,0,0,0,0
0,0.93054,1.2473,0,0,0,1.0096,0,0,0,0,0,0,0,0,0.23627,0,0,0,0,0,0,0,0,9.4057,70.874,32.967,0,0,0,2.0397,0,0.051297,0,0,0,0.2602,0,0,1.6327,0.0053014,0,0,0,0,0,0,0
0,0.94584,1.3779,0,0,0,0.98166,0,0,0,0,0,0,0,0,0.25876,0.0022728,0,0,0,0,0,0,0,10.241,75.142,30.188,0,0,0,4.4068,0,0.071174,0,0,0,0.34224,0,0,1.9176,0.019278,0,0,0,0,0,0,0
0,0.89572,1.3241,0,0,0,1.2203,0,0,0,0,0,0,0,0,0.24229,0.0068184,0,0,0,0,0,0,0,11.914,53.297,26.697,0,0,0,11.921,0,0.1152,0,0,0,0.40049,0,0,1.519,0.10506,0,0,0,0,0,0,0
0,1.0851,1.3404,0,0,0,1.1991,0,0,0,0,0,0,0,0,0.29138,0.0086366,0,0,0,0,0,0,0,11.771,37.401,25.153,0,0,0,18.652,0,0.21203,0,0,0,0.42622,0,0,1.7986,0.16483,0,0,0,0,0,0,0
0,1.0254,1.4086,0,0,0,1.3885,0,0,0,0,0,0,0,0,0.22582,0.0072729,0,0,0,0,0,0,0,11.862,43.602,24.197,0,0,0,22.323,0,0.23126,0,0,0,0.47185,0,0,1.7082,0.18844,0,0,0,0,0,0,0
0,1.0281,1.4311,0,0,0,1.6929,0,0,0,0,0,0.01036,0,0,0.22867,0.0063638,0,0,0,0,0,0,0,12.623,43.32,22.959,0,0,0,29.448,0,0.23575,0,0,0,0.54273,0,0,1.198,0.23519,0,0,0,0,0,0,0
0,1.3258,1.3792,0,0,0,1.7677,0,0,0,0,0,0.031081,0,0,0.21474,0.022728,0,0,0,0,0,0,0,13.086,26.894,19.016,0,0,0,38.861,0,0.2708,0,0,0,0.6437,0,0,1.472,0.32146,0,0,0,0,0,0,0
0,1.8553,1.3149,0,0,0,1.7289,0,0,0,0,0,0.032616,0,0,0.29011,0.07682,0,0,0,0,0,0,0,13.265,23.849,19.503,0,0,0,41.255,0,0.35608,0,0,0,0.76263,0,0,1.8071,0.42267,0,0,0,0,0,0,0
0,2.3604,1.1715,0,0,0,1.8724,0,0,0,0,0,0.034918,0,0,0.26794,0.085002,0,0,0,0,0,0,0,12.684,21.931,16.89,0,0,0,50.047,0,0.40054,0,0,0,1.0257,0,0,1.8841,0.40965,0,0.00073001,0,0,0,0,0
0,1.7746,1.3388,0,0,0,2.4926,0,0,0,0,0,0.036453,0,0,0.26794,0.11091,0,0,0,0,0,0,0,11.342,21.29,19.067,0,0,0,51.859,0,0.4061,0,0,0,1.2403,0,0,1.7958,0.4564,0,0.00073001,0,0,0,0,0
0,1.9908,1.4429,0,0,0,2.4614,0,0,0,0,0,0.03722,0,0,0.18876,0.15182,0,0,0,0,0,0,0,12.013,13.239,20.742,0,0,0,49.698,0,0.89256,0,0,0,1.3932,0,0,1.4321,0.46508,0,0.00146,0,0,0,0,0
0,1.4268,1.3881,0,0,0,2.914,0,0,0,0,0,0.031464,0,0,0.28885,0.17637,0,0,0,0,0,0,0,11.713,12.097,19.594,0,0,0,53.33,0,1.0473,0,0,0,1.4787,0,0,1.6902,0.60532,0,0.00219,0,0,0,0,0
0,0.93895,1.2833,0,0,0,3.5085,0,0,0,0,0,0.032999,0,0,0.1894,0.20637,0,0,0,0,0,0,0,11.825,11.58,21.802,0,0,0,52.141,0,1.1426,0,0,0,1.752,0,0,1.1394,0.6193,0,0.00219,0,0,0,0,0
0,1.2286,1.203,0,0,0,3.4697,0,0.0015763,0,0,0,0.038755,0,0,0.19953,0.29774,0,0,0,0,0,0,0,10.667,11.706,20.777,0,0,0,55.007,0,1.0868,0,0,0,2.1573,0,0,1.71,0.93256,0,0.00292,0,0,0,0,0
0,1.278,1.3781,0,0,0,3.1145,0,0.0015763,0,0,0,0.046813,0,0,0.19985,0.50547,0,0,0,0,0,0,0,10.882,13.458,21.255,0,0,0,53.457,0,1.475,0,0,0,2.3093,0,0,1.7379,1.3996,0,0.0058401,0,0,0,0,0
0,1.0377,1.2507,0,0,0,3.7423,0,0.0017734,0,0,0,0.046045,0,0,0.2293,0.73729,0,0,0,0,0,0,0,10.06,14.646,23.517,0,0,0,49.32,0,1.453,0,0,0,2.3651,0,0,1.6217,2.0362,0,0.0080301,0,0,0,0,0
0,0.75874,1.196,0,0,0,4.161,0,0.0025615,0,0,0,0.045662,0,0,0.21125,0.89003,0,0,0,0,0,0,0,8.4037,11.328,21.529,0,0,0,58.064,0,1.2848,0,0,0,2.5141,0,0,1.7972,2.5418,0,0.01022,0,0,0,0,0
0,0.65199,1.2306,0,0,0,4.4998,0,0.0065023,0,0,0,0.049115,0,0,0.3069,1.0955,0,0,0,0,0,0,0,6.9981,14.477,19.763,0,0,0,61.714,0,1.2365,0,0,0,2.5753,0,0,1.8248,3.4204,0,0.01241,0,0,0,0,0
0,0.35239,1.0338,0,0,0,4.3857,0,0.012808,0,0,0,0.07137,0,0,0.28568,1.3432,0,0,0,0,0,0,0,9.2131,17.424,16.284,0,0,0,58.311,0,1.4808,0,0,0,2.6864,0,0.0015261,1.8505,4.4855,0,0.0146,0,0,0,0,0
0,0.23149,0.99533,0,0,0,4.7643,0,0.021871,0,0,0,0.079045,0,0,0.18971,1.2796,0,0,0,0,0,0,0,8.2853,13.257,16.962,0,0,0,61.518,0,1.6411,0,0,0,2.784,0,0.0030521,1.2623,4.9081,0,0.0292,0,0,0,0,0
0,0.091829,1.0794,0,0,0,4.0052,0,0.026797,0,0,0,0.07751,0,0,0.22392,1.991,0,0,0,0,0,0,0,9.1973,10.096,17.055,0,0,0,51.314,0,1.9734,0,0,0,2.8432,0,0.0015261,2.0087,7.4745,0,0.17812,0,0,0,0,0
0,0.095273,1.263,0,0,0,3.6952,0,0.05655,0,0,0,0.076359,0,0,0.25401,1.8228,0,0,0,0,0,0,0,9.3873,9.1555,22.479,0,0,0,35.048,0,2.3947,0,0,0,2.8515,0,0.0061043,1.8661,9.4384,0,0.86725,0,0,0,0,0
0,0.072316,1.0234,0,0,0,3.533,0,0.072116,0,0,0,0.070987,0,0,0.18971,2.0646,0,0.00081958,0,0,0,0,0,9.4143,5.2104,20.529,0,0,0,33.566,0,2.869,0,0,0,3.2306,0,0.0076304,1.6599,13.686,0,1.4673,0,0,0,0,0
0,0.079011,1.0191,0,0,0,3.4997,0,0.074136,0,0,0,0.072713,0,0,0.19842,2.1326,0,0.00081958,0,0,0,0,0,9.1856,5.1172,19.358,0,0,0,34.008,0,3.1249,0,0,0,3.26,0,0.0064858,1.7647,14.115,0,1.8404,0,0,0,0,0
0,0.10083,1.0323,0,0,0,3.3172,0,0.077688,0,0,0,0.069157,0,0,0.21008,2.2082,0,0.00082244,0,0,0,0,0,8.957,1.5157,18.568,0,0,0,26.791,0,3.1816,0,0,0,2.9886,0,0.0017574,2.289,14.584,0,2.2194,0,0,0,0,0
0,0.10246,1.0282,0,0,0,3.3223,0,0.079208,0,0,0,0.071923,0,0,0.2201,2.2843,0,0.00082531,0,0,0,0,0,8.7284,4.7106,17.231,0,0,0,31.881,0,3.4844,0,0,0,3.1381,0,0.0060966,2.4224,15.056,0,2.6007,0,0,0,0,0
