0,3115,1874,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,26012,46046,1.7065e+05,0,0,0,822,0,0,0,0,0,0,0,0,4487,0,0,0,0,0,0,0,0
0,3963,1875,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,27548,58884,1.6352e+05,0,0,0,2443,0,0,0,0,0,0,0,0,3358,0,0,0,0,0,0,0,0
0,4418,1789,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,29378,78171,1.4524e+05,0,0,0,6586,0,0,0,0,0,0,0,0,3391,0,0,0,0,0,0,0,0
0,4873,1831,0,0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,27997,72153,1.7461e+05,0,0,0,2735,0,0,0,0,0,0,0,0,3858,0,0,0,0,0,0,0,0
0,5007,1838,0,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,33617,75407,1.4883e+05,0,0,0,10481,0,0,0,0,0,0,0,0,4066,0,0,0,0,0,0,0,0
0,5098,1902,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,30338,58083,1.6947e+05,0,0,0,9150,0,0,0,0,0,0,0,0,3751,0,0,0,0,0,0,0,0
0,5442,2272,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,36155,48329,1.7987e+05,0,0,0,7240,0,0,0,0,0,0,0,0,3688,0,0,0,0,0,0,0,0
0,6019,2253,0,0,0,0,0,0,0,0,0,0,0,0,749,0,0,0,0,0,0,0,0,40021,49435,1.8251e+05,0,0,0,5897,0,0,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,0
0,6910,2038,0,0,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,37224,52874,1.8818e+05,0,0,0,4191,0,0,0,0,0,0,0,0,3995,0,0,0,0,0,0,0,0
0,7212,1821,0,0,0,781,0,0,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,38308,50136,2.0288e+05,0,0,0,3077,0,0,0,0,0,0,0,0,4245,0,0,0,0,0,0,0,0
0,6385,1733,0,0,0,1610,0,0,0,0,0,0,0,0,838,0,0,0,0,0,0,0,0,37023,33139,2.079e+05,0,0,0,2122,0,0,0,0,0,0,0,0,3891,0,0,0,0,0,0,0,0
0,4645,1623,0,0,0,3399,0,0,0,0,0,0,0,0,862,0,0,0,0,0,0,0,0,37969,26012,2.0689e+05,0,0,0,1477,0,0,0,0,0,0,0,0,4347,0,0,0,0,0,0,0,0
0,2995,1778,0,0,0,4955,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,43972,26356,1.9532e+05,0,0,0,1493,0,0,0,0,0,0,0,0,4530,0,0,0,0,0,0,0,0
0,2393,1930,0,0,0,5677,0,0,0,0,0,0,0,0,784,0,0,0,0,0,0,0,0,49928,24746,1.9470e+05,0,0,0,1636,0,0,0,0,0,0,0,0,4552,0,0,0,0,0,0,0,0
0,2256,2273,0,0,0,6019,0,0,0,0,0,0,0,0,688,0,0,0,0,0,0,0,0,53979,91715,1.2805e+05,0,0,0,2666,0,0,0,0,0,0,0,0,3987,0,0,1,0,0,0,0,0
0,2424,2524,0,0,0,5960,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,61095,48307,1.7833e+05,0,0,0,2896,0,0,0,0,0,0,0,0,4090,0,0,1,0,0,0,0,0
0,5378,3243,0,0,0,2767,0,0,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,59079,31235,2.0253e+05,0,0,0,1743,0,0,0,0,0,0,0,0,4766,0,0,1,0,0,0,0,0
0,2692,6947,0,0,0,2309,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,55238,26268,2.1147e+05,0,0,0,4532,0,0,0,0,0,0,0,0,4137,0,0,0,0,0,0,0,0
0,970,7525,0,0,0,3528,0,0,0,0,0,0,0,0,872,0,0,0,0,0,0,0,0,63456,28393,2.0513e+05,0,0,0,4778,0,0,0,0,0,0,0,0,4933,0,0,1,0,0,0,0,0
0,716,7953,0,0,0,4173,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,71734,29442,2.0179e+05,0,0,0,4949,0,0,0,0,0,0,0,0,4749,9,0,0,0,0,0,0,0
0,1428,8163,0,0,0,3941,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,65749,34676,2.0644e+05,0,0,0,4998,0,223,0,0,0,455,0,0,5207,9,0,0,0,0,0,0,0
0,2432,8000,0,0,0,3752,0,0,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,70543,28116,2.1146e+05,0,0,0,5824,0,240,0,0,0,536,0,0,4624,11,0,0,0,0,0,0,0
0,2472,8838,0,0,0,3648,0,0,0,0,0,0,0,0,817,5,0,0,0,0,0,0,0,76807,29809,1.9364e+05,0,0,0,12583,0,333,0,0,0,705,0,0,5431,40,0,0,0,0,0,0,0
0,2341,8493,0,0,0,4535,0,0,0,0,0,0,0,0,765,15,0,0,0,0,0,0,0,89353,21143,1.7125e+05,0,0,0,34039,0,539,0,0,0,825,0,0,4302,218,0,0,0,0,0,0,0
0,2836,8597,0,0,0,4456,0,0,0,0,0,0,0,0,920,19,0,0,0,0,0,0,0,88282,14837,1.6134e+05,0,0,0,53258,0,992,0,0,0,878,0,0,5094,342,0,0,0,0,0,0,0
0,2680,9035,0,0,0,5160,0,0,0,0,0,0,0,0,713,16,0,0,0,0,0,0,0,88964,17297,1.5521e+05,0,0,0,63739,0,1082,0,0,0,972,0,0,4838,391,0,0,0,0,0,0,0
0,2687,9179,0,0,0,6291,0,0,0,0,0,27,0,0,722,14,0,0,0,0,0,0,0,94671,17185,1.4727e+05,0,0,0,84086,0,1103,0,0,0,1118,0,0,3393,488,0,0,0,0,0,0,0
0,3465,8846,0,0,0,6569,0,0,0,0,0,81,0,0,678,50,0,0,0,0,0,0,0,98146,10669,1.2197e+05,0,0,0,1.1096e+05,0,1267,0,0,0,1326,0,0,4169,667,0,0,0,0,0,0,0
0,4849,8434,0,0,0,6425,0,0,0,0,0,85,0,0,916,169,0,0,0,0,0,0,0,99486,9461,1.251e+05,0,0,0,1.178e+05,0,1666,0,0,0,1571,0,0,5118,877,0,0,0,0,0,0,0
0,6169,7514,0,0,0,6958,0,0,0,0,0,91,0,0,846,187,0,0,0,0,0,0,0,95133,8700,1.0834e+05,0,0,0,1.429e+05,0,1874,0,0,0,2113,0,0,5336,850,0,1,0,0,0,0,0
0,4638,8587,0,0,0,9263,0,0,0,0,0,95,0,0,846,244,0,0,0,0,0,0,0,85063,8446,1.223e+05,0,0,0,1.4808e+05,0,1900,0,0,0,2555,0,0,5086,947,0,1,0,0,0,0,0
0,5203,9255,0,0,0,9147,0,0,0,0,0,97,0,0,596,334,0,0,0,0,0,0,0,90094,5252,1.3305e+05,0,0,0,1.4190e+05,0,4176,0,0,0,2870,0,0,4056,965,0,2,0,0,0,0,0
0,3729,8903,0,0,0,10829,0,0,0,0,0,82,0,0,912,388,0,0,0,0,0,0,0,87848,4799,1.2568e+05,0,0,0,1.5228e+05,0,4900,0,0,0,3046,0,0,4787,1256,0,3,0,0,0,0,0
0,2454,8231,0,0,0,13038,0,0,0,0,0,86,0,0,598,454,0,0,0,0,0,0,0,88686,4594,1.3984e+05,0,0,0,1.4888e+05,0,5346,0,0,0,3609,0,0,3227,1285,0,3,0,0,0,0,0
0,3211,7716,0,0,0,12894,0,8,0,0,0,101,0,0,630,655,0,0,0,0,0,0,0,79999,4644,1.3327e+05,0,0,0,1.5706e+05,0,5085,0,0,0,4444,0,0,4843,1935,0,4,0,0,0,0,0
0,3340,8839,0,0,0,11574,0,8,0,0,0,122,0,0,631,1112,0,0,0,0,0,0,0,81618,5339,1.3634e+05,0,0,0,1.5264e+05,0,6901,0,0,0,4757,0,0,4922,2904,0,8,0,0,0,0,0
0,2712,8022,0,0,0,13907,0,9,0,0,0,120,0,0,724,1622,0,0,0,0,0,0,0,75451,5810,1.5084e+05,0,0,0,1.4083e+05,0,6798,0,0,0,4872,0,0,4593,4225,0,11,0,0,0,0,0
0,1983,7671,0,0,0,15463,0,13,0,0,0,119,0,0,667,1958,0,0,0,0,0,0,0,63028,4494,1.3809e+05,0,0,0,1.6579e+05,0,6011,0,0,0,5179,0,0,5090,5274,0,14,0,0,0,0,0
0,1704,7893,0,0,0,16722,0,33,0,0,0,128,0,0,969,2410,0,0,0,0,0,0,0,52486,5743,1.2676e+05,0,0,0,1.7622e+05,0,5785,0,0,0,5305,0,0,5168,7097,0,17,0,0,0,0,0
0,921,6631,0,0,0,16298,0,65,0,0,0,186,0,0,902,2955,0,0,0,0,0,0,0,69098,6912,1.0445e+05,0,0,0,1.665e+05,0,6928,0,0,0,5534,0,1,5241,9307,0,20,0,0,0,0,0
0,605,6384,0,0,0,17705,0,111,0,0,0,206,0,0,599,2815,0,0,0,0,0,0,0,62140,5259,1.088e+05,0,0,0,1.7566e+05,0,7678,0,0,0,5735,0,2,3575,10184,0,40,0,0,0,0,0
0,240,6923,0,0,0,14884,0,136,0,0,0,202,0,0,707,4380,0,0,0,0,0,0,0,68980,4005,1.094e+05,0,0,0,1.4652e+05,0,9233,0,0,0,5857,0,1,5689,15509,0,244,0,0,0,0,0
0,249,8101,0,0,0,13732,0,287,0,0,0,199,0,0,802,4010,0,0,0,0,0,0,0,70405,3632,1.4419e+05,0,0,0,1.0007e+05,0,11204,0,0,0,5874,0,4,5285,19584,0,1188,0,0,0,0,0
