96.546,305.38,80.559,95.141,87.077,94.54,106.84,108.96,205.47,187.15,155.16,162.28,337.56,164.72,81.441,146.73,113.57,103.55,188.34,78.974,17.275,124.81,20083,110.58,109.37,616.86,80.556,95.141,87.077,94.54,116.48,108.96,213.4,187.15,155.16,162.28,373.09,154.22,614.19,186.64,119.13,103.55,170.25,78.974,17.275,124.81,20083,110.58
96.546,315.21,81.289,90.91,84.799,94.54,105.46,106.66,207.31,178.73,155.16,162.28,317.8,153.61,81.441,148.68,113.85,94.998,187.71,77.72,17.275,124.81,20083,110.58,109.37,360.43,81.443,90.91,84.799,94.54,107.23,106.66,207.38,178.73,155.16,162.28,344.4,144.21,227.84,226.31,119.34,94.998,169.57,77.72,17.275,124.81,20083,110.58
96.545,311.45,81.301,88.909,84.16,94.54,105.81,106.03,206.65,177.04,155.16,162.28,321.98,150.41,81.441,149.43,114.12,91.164,187.08,76.613,17.275,124.81,20083,110.58,109.36,600.48,81.09,88.909,84.16,94.54,112.89,106.03,209.09,177.04,155.16,162.28,355.92,141.32,874.85,226.77,119.56,91.164,168.91,76.613,17.275,124.81,20083,110.58
96.545,311.53,81.382,87.748,82.367,94.54,105.9,104.3,206.54,173.53,155.16,162.28,321.38,143.94,81.431,149.16,114.39,88.797,186.47,75.63,17.275,124.81,20083,110.58,109.36,365.62,81.723,87.748,82.367,94.54,107.14,104.3,205.08,173.53,155.16,162.28,340.46,135.49,236.75,213.05,119.78,88.797,168.27,75.63,17.275,124.81,20083,110.58
96.544,311.6,82.623,87.042,83.432,94.655,106.61,104.27,206.46,171.37,155.16,161.15,321.94,142.64,81.431,149.18,114.66,87.103,185.88,74.747,17.275,124.81,20083,110.99,109.36,596.71,82.73,87.042,83.431,94.655,111.49,104.27,206.54,171.37,155.16,161.15,346.39,134.28,931.53,219.81,120.01,87.103,167.66,74.747,17.275,124.81,20083,110.99
96.541,309.58,82.679,86.231,82.739,94.655,107.06,103.62,206.65,168.91,155.16,161.15,323.17,139.95,81.422,149.89,114.88,84.985,184.59,73.502,17.275,124.81,20083,110.99,109.36,371.18,83.421,86.231,82.738,94.655,107.88,103.62,202.98,168.91,155.16,161.15,338.65,131.86,237.76,210.82,120.2,84.985,166.45,73.502,17.275,124.81,20083,110.99
96.538,308.25,82.724,85.604,82.678,94.655,107.48,103.56,206.86,167.87,155.16,161.15,323.86,139.44,81.422,150.7,115.11,83.454,183.36,72.423,17.275,124.81,20083,110.99,109.36,599.47,83.531,85.604,82.677,94.655,111.23,103.56,204.79,167.87,155.16,161.15,346.09,131.39,960.52,219.56,120.4,83.454,165.3,72.423,17.275,124.81,20083,110.99
96.534,307.13,82.769,85.093,82.218,94.655,107.9,103.13,206.88,166.29,155.16,161.15,324.41,137.34,81.413,151.51,115.33,82.262,182.19,71.47,17.275,124.81,20083,110.99,109.35,373.12,84.214,85.093,82.218,94.655,108.15,103.13,201.4,166.29,155.16,161.15,337.35,129.5,242.24,210.32,120.6,82.262,164.21,71.47,17.275,124.81,20083,110.99
96.531,307.37,84.246,84.811,83.604,94.799,109.05,103.16,206.9,164.27,155.16,159.74,325.16,136.43,81.413,152.33,115.56,81.288,181.06,70.617,17.275,124.81,20084,111.51,109.35,601.23,85.841,84.807,83.56,94.794,111.8,103.16,203.46,164.31,155.16,159.79,344.77,128.65,978.43,219.16,120.81,81.288,163.17,70.617,17.275,124.81,20084,111.49
96.53,309.19,84.359,84.552,82.977,94.799,108.35,102.58,206.9,163.66,155.16,159.74,323.84,134.71,81.407,150.79,115.87,81.145,180.24,69.958,17.275,124.81,20084,111.51,109.35,370.38,87.199,84.547,82.932,94.794,107.42,102.58,201.5,163.71,155.16,159.79,331.42,127.1,233.17,207.24,121.11,81.145,162.4,69.958,17.275,124.81,20084,111.49
